Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,670265,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,17355.82195,13.42752493,83783.125,236570.5187,669265,3,868,434.0,609.5260454,865,3,670104,134020.8,299210.7799,669265,3,0,0,0,0,72,132,4.475841645,8.951683289,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
88,1138,9,6,3110,3108,1555,0,345.55555560000005,685.6905481000001,1554,0,518.0,802.4821493,5463971.88,13181.01933,81.28571429,200.44697309999998,773,2,1138,142.25,295.0393436,870,2,1036,207.2,322.08182189999997,773,2,0,0,0,0,304,208,7908.611599,5272.407733,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.53333330000004,345.55555560000005,518.0,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7006987,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.425152637,0.570858773,2335662.333,4044862.293,7006267,290,7006987,2335662.333,4044862.293,7006267,290,0,0.0,0.0,0,0,0,0,0,0,80,0,0.570858773,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,720.0,0.0,720,720,7006267.0,0.0,7006267,7006267,DDoS
135,65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.615380000001,15384.615380000001,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,253,2051,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5195833,5,5,72,628,72,0,14.4,32.19937888,623,0,125.6,278.06348199999996,134.7233446,1.924619209,577314.7778,1660771.4409999999,5004689,3,191144,47786.0,55076.987120000005,95802,3,5100736,1275184.0,2486765.726,5004735,3,0,0,0,0,168,168,0.962309605,0.962309605,0,623,63.63636364,186.7598847,34879.25455,0,0,0,1,0,0,0,0,1,70.0,14.4,125.6,168,0,0,0,0,0,0,5,72,5,628,29200,227,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49671,50,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60000.0,25.0,31.11269837,47,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,20000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,251,2053,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55824,0,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2081,253,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,903357,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,12877.5224,9.962838612,112919.625,319084.7684,902614,2,616,308.0,429.9209230000001,612,4,903309,180661.8,403583.6349,902614,2,0,0,0,0,72,132,3.3209462039999997,6.6418924079999995,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8452090,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.839534364,0.473255727,2817363.333,4879135.741,8451304,353,8452090,2817363.333,4879135.741,8451304,353,0,0.0,0.0,0,0,0,0,0,0,80,0,0.473255727,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,786.0,0.0,786,786,8451304.0,0.0,8451304,8451304,DDoS
80,9613,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000003,1210132.113,936.2321856000001,1201.625,2939.405282,8443,3,1016,508.0,650.5382387,968,48,9494,1898.8,3682.11036,8443,3,0,0,0,0,72,132,312.0773952,624.1547904,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,11951085,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,397.7044762,4.434743791,229828.5577,621836.3704,2456131,4,10000000,501254.8,889658.3336,2517078,576,12000000,385513.2903,771644.7865,2456131,4,0,0,0,0,680,1032,1.7571626340000002,2.677581157,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,234,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,55.15432893,156,78,234,234.0,0.0,234,234,0,0.0,0.0,0,0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333332999999,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
49666,34239094,19,16,5742,2858,1755,0,302.2105263,523.96889,348,0,178.625,136.5527371,251.1748705,1.02222331,1007032.176,5836701.857999999,34000000,2,34200000,1902171.889,8020434.157000001,34000000,2,3980,265.3333333,421.4667699,1616,3,0,0,0,0,404,344,0.554921225,0.467302085,0,1755,238.88888889999998,393.2588953,154652.5587,0,0,0,1,0,0,0,0,0,245.71428569999998,302.2105263,178.625,404,0,0,0,0,0,0,19,5742,16,2858,8192,2048,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
135,26241793,11,6,656,752,168,0,59.63636364,82.78076193,268,0,125.33333329999999,120.6029298,53.65487031,0.647821587,1640112.063,6505873.822000001,26000000,3,26200000,2624179.3,8226463.495,26000000,3,1048,209.6,308.6451036,695,3,0,0,0,0,244,144,0.419178674,0.228642913,0,268,78.22222222,98.36519922,9675.712418000001,0,0,0,1,0,0,0,0,0,82.82352941,59.63636364,125.33333329999999,244,0,0,0,0,0,0,11,656,6,752,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,77818286,8,6,56,11601,20,0,7.0,5.656854248999999,7300,0,1933.5,2720.783986,149.7976966,0.17990630100000002,5986022.0,19600000.0,71100000,1,76900000,11000000.0,26600000.0,71100000,1,906052,181210.4,402410.61600000004,901058,171,0,0,0,0,172,132,0.102803601,0.077102701,0,7300,777.5333333,1896.917457,3598295.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,891.0,0.0,891,891,38500000.0,46200000.0,71100000,5790338,DDoS
80,1655971,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000003,7024.881474,5.434877785,206996.375,585001.0754,1654800,3,1041,520.5,668.2159082000001,993,48,1655835,331167.0,739933.4551,1654800,3,0,0,0,0,72,132,1.8116259280000002,3.6232518560000004,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923,104.0,0.0,104,104,104,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0,0,0,64,0,19230.76923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,1075,9,9,3100,3030,1550,0,344.44444439999995,683.4857553999999,1515,0,336.6666667,668.052206,5702325.581,16744.18605,63.23529412,167.88780830000002,709,1,1075,134.375,255.32664649999998,762,1,1009,126.125,243.25732259999998,709,1,0,0,0,0,204,204,8372.093023000001,8372.093023000001,0,1550,322.63157889999997,641.9466238,412095.4678,0,0,0,1,0,0,0,0,1,340.55555560000005,344.44444439999995,336.6666667,204,0,0,0,0,0,0,9,3100,9,3030,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,418,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,23923.44498,7177.033493000001,209.0,216.374675,362,56,418,418.0,0.0,418,418,0,0.0,0.0,0,0,0,0,0,0,44,24,4784.688995,2392.344498,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,906594,3,5,26,11607,20,0,8.666666667000001,10.26320288,7215,0,2321.4,3327.7697940000003,12831.54312,8.824236648,129513.4286,342302.3252,905782,3,586,293.0,410.12193310000004,583,3,906583,226645.75,452757.5804,905782,4,0,0,0,0,72,112,3.309088743,5.515147905,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
445,109152497,124,113,33324,43490,3072,0,268.7419355,459.44052,3254,0,384.8672566,540.4735441,703.7310378999999,2.171274194,462510.5805,3442299.789,30000000,0,109000000,887418.3659,4737572.07,30000000,1,109000000,974575.625,4959248.993,30000000,1,0,0,0,0,2528,2356,1.136025317,1.035248878,0,3254,322.7478992,501.3985036,251400.4594,0,0,0,1,0,0,0,0,0,324.1097046,268.7419355,384.8672566,2528,0,0,0,0,0,0,124,33324,113,43490,8192,2049,102,20,796206.0,1762916.282,3949776,56,21000000.0,12400000.0,30000000,5333938,BENIGN
21,329,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,42553.19149,9118.541033,164.5,111.0157646,243,86,329,329.0,0.0,329,329,0,0.0,0.0,0,0,1,0,0,0,64,20,6079.0273560000005,3039.5136780000003,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333332999999,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
88,1134,9,6,3110,3108,1555,0,345.55555560000005,685.6905481000001,1554,0,518.0,802.4821493,5483245.15,13227.51323,81.0,208.764129,801,1,1134,141.75,317.85834669999997,923,1,1046,209.2,334.9995522,801,1,0,0,0,0,304,208,7936.507937,5291.0052909999995,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.53333330000004,345.55555560000005,518.0,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7003621,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.426798795,0.571133132,2334540.333,4043036.711,7003037,273,7003621,2334540.333,4043036.711,7003037,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.571133132,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,584.0,0.0,584,584,7003037.0,0.0,7003037,7003037,DDoS
80,85845,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000003,135511.678,104.8401188,10730.625,29899.38078,84724,3,959,479.5,673.8727625,956,3,85791,17158.2,37772.60478,84724,3,0,0,0,0,72,132,34.94670627,69.89341255,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
49666,81,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.037039999996,40.5,53.03300859,78,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,12345.67901,24691.35802,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,254,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,6114814,17,19,1480,2297,640,0,87.05882353,159.19503390000003,976,0,120.8947368,281.5782691,617.6802761,5.88734179,174708.9714,541158.1943,2056251,17,6114814,382175.875,792052.7035,2115372,510,6013713,334095.1667,728145.41,2056251,64,0,0,0,0,552,616,2.780133623,3.107208167,0,976,102.0810811,226.9131477,51489.57658,0,0,0,1,0,0,0,0,1,104.91666670000001,87.05882353,120.8947368,552,0,0,0,0,0,0,17,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
123,77089834,8,8,384,384,48,48,48.0,0.0,48,48,48.0,0.0,9.962403084,0.20755006399999998,5139322.267,15000000.0,58900000,89252,77000000,11000000.0,21300000.0,59000000,1999834,77000000,11000000.0,21300000.0,59000000,1999501,0,0,0,0,196,196,0.10377503199999999,0.10377503199999999,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,51.0,48.0,48.0,196,0,0,0,0,0,0,8,384,8,384,-1,-1,7,20,5089482.5,7070576.373,10100000,89830,33400000.0,36100000.0,58900000,7910210,BENIGN
80,5114543,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.692501363,0.782083561,1704847.667,2952130.202,5113674,388,5114543,1704847.667,2952130.202,5113674,388,0,0.0,0.0,0,0,0,0,0,0,80,0,0.782083561,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,869.0,0.0,869,869,5113674.0,0.0,5113674,5113674,DDoS
88,884,9,4,626,3064,313,0,69.55555556,138.0200267,1532,0,766.0,884.5006124,4174208.145,14705.88235,73.66666667,191.2220667,676,1,884,110.5,261.4738446,754,1,771,257.0,439.07516439999995,764,3,0,0,0,0,204,104,10180.99548,4524.886878,0,1532,263.5714286,548.9435607999999,301339.033,0,0,0,1,0,0,0,0,0,283.8461538,69.55555556,766.0,204,0,0,0,0,0,0,9,626,4,3064,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,14737,17,12,3452,6654,1313,0,203.05882350000002,425.7784739,1621,0,554.5,727.5332545,685756.9383,1967.836059,526.3214286,2431.6591359999998,12919,0,14737,921.0625,3206.354679,12919,0,14569,1324.4545449999998,4048.0990439999996,13522,1,0,0,0,0,560,400,1153.559069,814.2769899,0,1621,336.8666667,578.6183146000001,334799.154,0,0,0,1,0,0,0,0,0,348.4827586,203.05882350000002,554.5,560,0,0,0,0,0,0,17,3452,12,6654,29200,2075,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49810,1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333332999999,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11191994,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,424.6785693,4.7355279139999995,215230.6538,574928.9222,1983695,3,9616084,480804.2,840439.4716,2032557,425,11200000,361027.3226,712508.6896,1983695,3,0,0,0,0,680,1032,1.876341249,2.859186665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
21,716,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,13966.48045,4189.944134,358.0,369.1097398,619,97,716,716.0,0.0,716,716,0,0.0,0.0,0,0,0,0,0,0,44,24,2793.296089,1396.648045,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
444,121,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,66115.70247999999,16528.925619999998,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8264.462809999999,8264.462809999999,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5088178,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78613602,1696059.333,2904799.0330000003,5050161,63,5088178,2544089.0,3544121.0110000004,5050161,38017,0,0.0,0.0,0,0,0,0,0,0,104,40,0.589602015,0.196534005,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7122419,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.212052113,0.702008686,1780604.75,3560019.5160000003,7120634,333,7122419,1780604.75,3560019.5160000003,7120634,333,0,0.0,0.0,0,0,0,0,0,0,100,0,0.702008686,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1785.0,0.0,1785,1785,7120634.0,0.0,7120634,7120634,DDoS
