Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,43881721,26,28,1029,31671,517,0,39.57692308,122.5248295,3864,0,1131.107143,943.8102971000001,745.1849940000001,1.230580724,827957.0,2634342.008,10000000,3,34400000,1374289.12,3341769.981,10200000,3,43700000,1619749.63,3596409.3619999997,10200000,3,0,0,0,0,840,904,0.59250183,0.638078894,0,3864,594.5454545,869.7455315,756457.2896,0,0,0,1,0,0,0,0,1,605.5555555999999,39.57692308,1131.107143,840,0,0,0,0,0,0,26,1029,28,31671,29200,252,3,32,1121158.5,1944769.687,4038313,148554,9849271.0,315634.6238,10000000,9375895,BENIGN
443,155937,10,10,533,5370,196,0,53.3,81.13370309,2085,0,537.0,802.7386457,37855.0312,128.2569243,8207.210526,11510.758240000001,28240,3,155937,17326.33333,13359.97158,32020,48,104402,11600.22222,17509.24019,47736,3,0,0,0,0,212,212,64.12846214,64.12846214,0,2085,281.0952381,596.3028512999999,355577.0905,0,0,0,1,0,0,0,0,1,295.15,53.3,537.0,212,0,0,0,0,0,0,10,533,10,5370,8192,12501,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1130572,9,10,764,5723,357,0,84.88888889,134.9253909,2920,0,572.3,970.1387129000001,5737.803519,16.80565236,62809.55556,108833.5557,342712,81,787860,98482.5,121919.5922,296450,3770,1105985,122887.2222,222089.6511,593831,197,0,0,0,0,192,208,7.960572171,8.845080188999999,0,2920,324.35,720.0961394,518538.45,0,0,0,1,0,0,0,0,1,341.4210526,84.88888889,572.3,192,0,0,0,0,0,0,9,764,10,5723,8192,5144,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,119,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,50420.16807,16806.722690000002,119.0,0.0,119,119,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8403.361345000001,8403.361345000001,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,878,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,11389.52164,3416.8564920000003,439.0,478.0041841,777,101,878,878.0,0.0,878,878,0,0.0,0.0,0,0,0,0,0,0,44,24,2277.904328,1138.952164,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,942,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4246.284501,314.0,372.71436780000005,740,48,942,471.0,598.2123369,894,48,0,0.0,0.0,0,0,0,0,0,0,104,40,3184.713376,1061.571125,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
88,1082,9,6,3110,3108,1555,0,345.55555560000005,685.6905481000001,1554,0,518.0,802.4821493,5746765.25,13863.216269999999,77.28571429,219.13691839999998,836,1,1082,135.25,311.436648,903,1,1003,200.6,361.5941095,836,1,0,0,0,0,304,208,8317.929759999999,5545.286506,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.53333330000004,345.55555560000005,518.0,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19163,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,260.91948019999995,4790.75,8993.964656999999,18281,222,19163,4790.75,8993.964656999999,18281,222,0,0.0,0.0,0,0,0,0,0,0,160,0,260.91948019999995,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,718,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,13927.5766,4178.272981,359.0,267.2863633,548,170,718,718.0,0.0,718,718,0,0.0,0.0,0,0,0,0,0,0,44,24,2785.51532,1392.75766,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,783,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5108.556833,261.0,366.75468639999997,681,4,783,391.5,548.0077554,779,4,0,0.0,0.0,0,0,0,0,0,0,104,40,3831.417625,1277.139208,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,120,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,66666.66667,16666.66667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8333.333333,8333.333333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
123,64015367,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.99855969,0.124969994,9145052.429,24200000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,4,0,0,0,0,80,80,0.062484997,0.062484997,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,139.0,0.0,139,139,64000000.0,0.0,64000000,64000000,BENIGN
80,74162,3,5,427,2267,427,0,142.33333330000002,246.52856490000002,1460,0,453.4,662.3804043,36325.881180000004,107.87195600000001,10594.57143,13737.95676,29372,2,43633,21816.5,10878.83783,29509,14124,44790,11197.5,21537.28224,43496,2,0,0,0,0,72,112,40.451983500000004,67.41997249,0,1460,299.3333333,519.4677565000001,269846.75,0,0,0,1,0,0,0,0,1,336.75,142.33333330000002,453.4,72,0,0,0,0,0,0,3,427,5,2267,8192,237,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,81028837,9,9,432,432,48,48,48.0,0.0,48,48,48.0,0.0,10.66287055,0.222143137,4766402.176,14200000.0,59000000,28793,81000000,10100000.0,19900000.0,59000000,1999952,81000000,10100000.0,19900000.0,59000000,1999823,0,0,0,0,196,196,0.11107156800000001,0.11107156800000001,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,50.66666667,48.0,48.0,196,0,0,0,0,0,0,9,432,9,432,-1,-1,8,0,6029032.0,5656916.475,10000000,2028988,34500000.0,34600000.0,59000000,9970993,BENIGN
49666,48875559,11,6,890,912,224,0,80.90909091,112.26081640000001,328,0,152.0,147.8593927,36.86914353,0.347822109,3054722.438,12200000.0,48700000,1,48900000,4887555.9,15400000.0,48700000,1,688,137.6,164.8083736,408,3,0,0,0,0,244,144,0.225061365,0.122760744,0,328,100.11111109999999,124.98700590000001,15621.75163,0,0,0,1,0,0,0,0,0,106.0,80.90909091,152.0,244,0,0,0,0,0,0,11,890,6,912,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,885,9,4,626,3064,313,0,69.55555556,138.0200267,1532,0,766.0,884.5006124,4169491.525,14689.26554,73.75,200.35973330000002,707,1,885,110.625,246.4032337,717,1,783,261.0,445.13818080000004,775,3,0,0,0,0,204,104,10169.49153,4519.7740109999995,0,1532,263.5714286,548.9435607999999,301339.033,0,0,0,1,0,0,0,0,0,283.8461538,69.55555556,766.0,204,0,0,0,0,0,0,9,626,4,3064,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20598,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,242.74201380000002,5149.5,9720.615978,19730,224,20598,5149.5,9720.615978,19730,224,0,0.0,0.0,0,0,0,0,0,0,160,0,242.74201380000002,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
135,26241793,11,6,656,752,168,0,59.63636364,82.78076193,268,0,125.33333329999999,120.6029298,53.65487031,0.647821587,1640112.063,6505873.822000001,26000000,3,26200000,2624179.3,8226463.495,26000000,3,1048,209.6,308.6451036,695,3,0,0,0,0,244,144,0.419178674,0.228642913,0,268,78.22222222,98.36519922,9675.712418000001,0,0,0,1,0,0,0,0,0,82.82352941,59.63636364,125.33333329999999,244,0,0,0,0,0,0,11,656,6,752,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,150,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,40000.0,13333.33333,150.0,0.0,150,150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,6666.666667,6666.666667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,134,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14925.373130000002,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7462.686567,7462.686567,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,121,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,66115.70247999999,16528.925619999998,121.0,0.0,121,121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,8264.462809999999,8264.462809999999,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1150,335,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11940.298509999999,111.66666670000001,110.2739014,239,48,335,111.66666670000001,110.2739014,239,48,0,0.0,0.0,0,0,0,0,0,0,80,0,11940.298509999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,4657,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4385.9649119999995,304.0,198.403629,522,134,912,456.0,282.8427125,656,256,0,0.0,0.0,0,0,0,0,0,0,104,40,3289.473684,1096.4912279999999,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
444,93,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,86021.50538,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10752.68817,10752.68817,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,2665,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1876.1726079999999,666.25,745.5947848999999,1781,213,2665,666.25,745.5947848999999,1781,213,0,0.0,0.0,0,0,0,0,0,0,160,0,1876.1726079999999,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5194640,5,5,72,628,72,0,14.4,32.19937888,623,0,125.6,278.06348199999996,134.7542852,1.9250612169999999,577182.2222,1660314.706,5003340,4,191300,47825.0,55090.015770000005,95921,4,5099552,1274888.0,2486065.067,5003389,4,0,0,0,0,168,168,0.962530608,0.962530608,0,623,63.63636364,186.7598847,34879.25455,0,0,0,1,0,0,0,0,1,70.0,14.4,125.6,168,0,0,0,0,0,0,5,72,5,628,29200,227,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1128,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833.3333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,40,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2989643,7,4,866,1492,433,0,123.7142857,211.28236580000004,746,0,373.0,430.7033008,788.7229345,3.679369075,298964.3,658683.6578,2095890,69,2989643,498273.8333,815309.6326,2095890,98,789933,263311.0,406350.334,732426,20451,0,0,0,0,152,92,2.341416684,1.337952391,0,746,196.5,305.20678530000004,93151.18182,0,0,0,1,0,0,0,0,0,214.36363640000002,123.7142857,373.0,152,0,0,0,0,0,0,7,866,4,1492,8192,351,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,336188,9,9,2907,6525,1829,0,323.0,608.3648165,1460,0,725.0,709.9382015,28055.73072,53.54147084,19775.76471,27336.165339999996,66029,15,336188,42023.5,43682.49649,119684,15,272124,34015.5,34008.15892,84599,44,0,0,0,0,192,192,26.77073542,26.77073542,0,1829,496.42105260000005,665.8454372,443350.1462,0,0,0,1,0,0,0,0,1,524.0,323.0,725.0,192,0,0,0,0,0,0,9,2907,9,6525,8192,510,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49666,81,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.037039999996,40.5,53.03300859,78,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,20,40,12345.67901,24691.35802,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,254,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,752,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,13297.87234,3989.361702,376.0,463.8620485,704,48,752,752.0,0.0,752,752,0,0.0,0.0,0,0,0,0,0,0,44,24,2659.574468,1329.787234,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,868178,8,9,661,5446,336,0,82.625,127.47990039999999,1460,0,605.1111111,656.3530766,7034.271774,19.58123795,54261.125,109782.5485,405378,1,815800,116542.8571,159963.5108,405378,346,817562,102195.25,166157.5952,457864,1,0,0,0,0,184,192,9.214700211,10.36653774,0,1460,339.27777779999997,533.4809998,284601.9771,0,0,0,1,0,0,0,0,1,359.23529410000003,82.625,605.1111111,184,0,0,0,0,0,0,8,661,9,5446,8192,40,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11788,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,169.66406519999998,11788.0,0.0,11788,11788,11788,11788.0,0.0,11788,11788,0,0.0,0.0,0,0,0,0,0,0,40,0,169.66406519999998,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,51282.05128,17094.01709,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8547.008547,8547.008547,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,7693,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,259.9766021,7693.0,0.0,7693,7693,7693,7693.0,0.0,7693,7693,0,0.0,0.0,0,0,0,0,0,0,64,0,259.9766021,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,743,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
